date,code,close_price,volume,company
10/06/2016,FB,116.620003,18510800,Facebook
13/06/2016,FB,113.949997,31718200,Facebook
14/06/2016,FB,114.940002,17618500,Facebook
15/06/2016,FB,114.599998,19819400,Facebook
16/06/2016,FB,114.389999,19236300,Facebook
17/06/2016,FB,113.019997,24644300,Facebook
20/06/2016,FB,113.370003,20785400,Facebook
21/06/2016,FB,114.379997,19166300,Facebook
22/06/2016,FB,113.910004,14846300,Facebook
23/06/2016,FB,115.080002,16176900,Facebook
24/06/2016,FB,112.080002,40643100,Facebook
27/06/2016,FB,108.970001,36130400,Facebook
28/06/2016,FB,112.699997,26813800,Facebook
29/06/2016,FB,114.160004,20968300,Facebook
30/06/2016,FB,114.279999,23192700,Facebook
01/07/2016,FB,114.190002,14980000,Facebook
05/07/2016,FB,114.199997,14207000,Facebook
06/07/2016,FB,116.699997,24337600,Facebook
07/07/2016,FB,115.849998,16630200,Facebook
08/07/2016,FB,117.239998,18142600,Facebook
11/07/2016,FB,117.870003,17711600,Facebook
12/07/2016,FB,117.93,15217700,Facebook
13/07/2016,FB,116.779999,16207700,Facebook
14/07/2016,FB,117.290001,14579700,Facebook
15/07/2016,FB,116.860001,16646000,Facebook
18/07/2016,FB,119.370003,20868400,Facebook
19/07/2016,FB,120.610001,21541300,Facebook
20/07/2016,FB,121.919998,20046500,Facebook
21/07/2016,FB,120.610001,17801700,Facebook
22/07/2016,FB,121,18422400,Facebook
25/07/2016,FB,121.629997,18487400,Facebook
26/07/2016,FB,121.220001,17612000,Facebook
27/07/2016,FB,123.339996,52654200,Facebook
28/07/2016,FB,125,78955800,Facebook
29/07/2016,FB,123.940002,35058800,Facebook
01/08/2016,FB,124.309998,25006900,Facebook
02/08/2016,FB,123.089996,23968400,Facebook
03/08/2016,FB,122.510002,18525300,Facebook
04/08/2016,FB,124.360001,21066000,Facebook
05/08/2016,FB,125.150002,20184000,Facebook
08/08/2016,FB,125.260002,15233900,Facebook
09/08/2016,FB,125.059998,19621000,Facebook
10/08/2016,FB,124.879997,10670100,Facebook
11/08/2016,FB,124.900002,11729500,Facebook
12/08/2016,FB,124.879997,12159000,Facebook
15/08/2016,FB,123.900002,19295100,Facebook
16/08/2016,FB,123.300003,14222400,Facebook
17/08/2016,FB,124.370003,13794200,Facebook
18/08/2016,FB,123.910004,12400800,Facebook
19/08/2016,FB,123.559998,11688300,Facebook
22/08/2016,FB,124.150002,14386400,Facebook
23/08/2016,FB,124.370003,13309500,Facebook
24/08/2016,FB,123.480003,12243700,Facebook
25/08/2016,FB,123.889999,10730800,Facebook
26/08/2016,FB,124.959999,17504800,Facebook
29/08/2016,FB,126.540001,15925900,Facebook
30/08/2016,FB,125.839996,17804300,Facebook
31/08/2016,FB,126.120003,14200600,Facebook
01/09/2016,FB,126.169998,13536100,Facebook
02/09/2016,FB,126.510002,12118800,Facebook
06/09/2016,FB,129.729996,26278400,Facebook
07/09/2016,FB,131.050003,27990800,Facebook
08/09/2016,FB,130.270004,15676600,Facebook
09/09/2016,FB,127.099998,27100700,Facebook
12/09/2016,FB,128.690002,21252800,Facebook
13/09/2016,FB,127.209999,18016200,Facebook
14/09/2016,FB,127.769997,15691100,Facebook
15/09/2016,FB,128.350006,15077200,Facebook
16/09/2016,FB,129.070007,24119200,Facebook
19/09/2016,FB,128.649994,14958800,Facebook
20/09/2016,FB,128.639999,11083800,Facebook
21/09/2016,FB,129.940002,14068300,Facebook
22/09/2016,FB,130.080002,15538300,Facebook
23/09/2016,FB,127.959999,28326300,Facebook
26/09/2016,FB,127.309998,15064900,Facebook
27/09/2016,FB,128.690002,15637100,Facebook
28/09/2016,FB,129.229996,12047600,Facebook
29/09/2016,FB,128.089996,14532200,Facebook
30/09/2016,FB,128.270004,18402900,Facebook
03/10/2016,FB,128.770004,13156900,Facebook
04/10/2016,FB,128.190002,14307500,Facebook
05/10/2016,FB,128.470001,12386800,Facebook
06/10/2016,FB,128.740005,11682700,Facebook
07/10/2016,FB,128.990005,12804400,Facebook
10/10/2016,FB,130.240005,15138700,Facebook
11/10/2016,FB,128.880005,17537900,Facebook
12/10/2016,FB,129.050003,11073000,Facebook
13/10/2016,FB,127.82,17139300,Facebook
14/10/2016,FB,127.879997,13345300,Facebook
17/10/2016,FB,127.540001,11351700,Facebook
18/10/2016,FB,128.570007,13504000,Facebook
19/10/2016,FB,130.110001,16752300,Facebook
20/10/2016,FB,130,13167500,Facebook
21/10/2016,FB,132.070007,19088800,Facebook
24/10/2016,FB,133.279999,17470200,Facebook
25/10/2016,FB,132.289993,13336800,Facebook
26/10/2016,FB,131.039993,13084700,Facebook
27/10/2016,FB,129.690002,16741400,Facebook
28/10/2016,FB,131.289993,24545500,Facebook
31/10/2016,FB,130.990005,15669000,Facebook
01/11/2016,FB,129.5,22077800,Facebook
02/11/2016,FB,127.169998,39640900,Facebook
03/11/2016,FB,120,63766300,Facebook
04/11/2016,FB,120.75,30545500,Facebook
07/11/2016,FB,122.150002,23008900,Facebook
08/11/2016,FB,124.220001,19367800,Facebook
09/11/2016,FB,123.18,31916000,Facebook
10/11/2016,FB,120.800003,67846700,Facebook
11/11/2016,FB,119.019997,32804000,Facebook
14/11/2016,FB,115.080002,51377000,Facebook
15/11/2016,FB,117.199997,34681400,Facebook
16/11/2016,FB,116.339996,32397900,Facebook
17/11/2016,FB,117.790001,18597800,Facebook
18/11/2016,FB,117.019997,22879300,Facebook
21/11/2016,FB,121.769997,35415400,Facebook
22/11/2016,FB,121.470001,26089200,Facebook
23/11/2016,FB,120.839996,15672100,Facebook
25/11/2016,FB,120.379997,8658600,Facebook
28/11/2016,FB,120.410004,18101300,Facebook
29/11/2016,FB,120.870003,18891000,Facebook
30/11/2016,FB,118.419998,30188900,Facebook
01/12/2016,FB,115.099998,43277000,Facebook
02/12/2016,FB,115.400002,25070400,Facebook
05/12/2016,FB,117.43,20201500,Facebook
06/12/2016,FB,117.309998,19131200,Facebook
07/12/2016,FB,117.949997,21913700,Facebook
08/12/2016,FB,118.910004,22442800,Facebook
09/12/2016,FB,119.68,17464700,Facebook
12/12/2016,FB,117.769997,17805500,Facebook
13/12/2016,FB,120.309998,29768000,Facebook
14/12/2016,FB,120.209999,25913100,Facebook
15/12/2016,FB,120.57,20139600,Facebook
16/12/2016,FB,119.870003,25324300,Facebook
19/12/2016,FB,119.239998,15918100,Facebook
20/12/2016,FB,119.089996,13684400,Facebook
21/12/2016,FB,119.040001,10767600,Facebook
22/12/2016,FB,117.400002,16258600,Facebook
23/12/2016,FB,117.269997,10877300,Facebook
27/12/2016,FB,118.010002,12051500,Facebook
28/12/2016,FB,116.919998,12087400,Facebook
29/12/2016,FB,116.349998,9934900,Facebook
30/12/2016,FB,115.050003,18684100,Facebook
03/01/2017,FB,116.860001,20663900,Facebook
04/01/2017,FB,118.690002,19630900,Facebook
05/01/2017,FB,120.669998,19492200,Facebook
06/01/2017,FB,123.410004,28545300,Facebook
09/01/2017,FB,124.900002,22880400,Facebook
10/01/2017,FB,124.349998,17324600,Facebook
11/01/2017,FB,126.089996,18356500,Facebook
12/01/2017,FB,126.620003,18653900,Facebook
13/01/2017,FB,128.339996,24884300,Facebook
17/01/2017,FB,127.870003,15294500,Facebook
18/01/2017,FB,127.919998,13145900,Facebook
19/01/2017,FB,127.550003,12195500,Facebook
20/01/2017,FB,127.040001,19097200,Facebook
23/01/2017,FB,128.929993,16593600,Facebook
24/01/2017,FB,129.369995,15162700,Facebook
25/01/2017,FB,131.479996,18731300,Facebook
26/01/2017,FB,132.779999,20020100,Facebook
27/01/2017,FB,132.179993,19539500,Facebook
30/01/2017,FB,130.979996,18956100,Facebook
31/01/2017,FB,130.320007,19790500,Facebook
01/02/2017,FB,133.229996,50139800,Facebook
02/02/2017,FB,130.839996,54366400,Facebook
03/02/2017,FB,130.979996,24804900,Facebook
06/02/2017,FB,132.059998,17058500,Facebook
07/02/2017,FB,131.839996,14596400,Facebook
08/02/2017,FB,134.199997,22390600,Facebook
09/02/2017,FB,134.139999,16470600,Facebook
10/02/2017,FB,134.190002,15061900,Facebook
13/02/2017,FB,134.050003,13526200,Facebook
14/02/2017,FB,133.850006,14364900,Facebook
15/02/2017,FB,133.440002,13226500,Facebook
16/02/2017,FB,133.839996,12831100,Facebook
17/02/2017,FB,133.529999,12276500,Facebook
21/02/2017,FB,133.720001,14759100,Facebook
22/02/2017,FB,136.119995,27360100,Facebook
23/02/2017,FB,135.360001,18422500,Facebook
24/02/2017,FB,135.440002,12625700,Facebook
27/02/2017,FB,136.410004,14306700,Facebook
28/02/2017,FB,135.539993,16112100,Facebook
01/03/2017,FB,137.419998,16257000,Facebook
02/03/2017,FB,136.759995,12294800,Facebook
03/03/2017,FB,137.169998,11160600,Facebook
06/03/2017,FB,137.419998,12748200,Facebook
07/03/2017,FB,137.300003,13527100,Facebook
08/03/2017,FB,137.720001,10184500,Facebook
09/03/2017,FB,138.240005,15535300,Facebook
10/03/2017,FB,138.789993,16314100,Facebook
13/03/2017,FB,139.600006,10955500,Facebook
14/03/2017,FB,139.320007,12944000,Facebook
15/03/2017,FB,139.720001,19344800,Facebook
16/03/2017,FB,139.990005,13612900,Facebook
17/03/2017,FB,139.839996,20592800,Facebook
20/03/2017,FB,139.940002,12099500,Facebook
21/03/2017,FB,138.509995,29894800,Facebook
22/03/2017,FB,139.589996,17055400,Facebook
23/03/2017,FB,139.529999,13022800,Facebook
24/03/2017,FB,140.339996,16664700,Facebook
27/03/2017,FB,140.320007,12800500,Facebook
28/03/2017,FB,141.759995,14679400,Facebook
29/03/2017,FB,142.649994,16527600,Facebook
30/03/2017,FB,142.410004,12404000,Facebook
31/03/2017,FB,142.050003,11478300,Facebook
03/04/2017,FB,142.279999,13564000,Facebook
04/04/2017,FB,141.729996,12948600,Facebook
05/04/2017,FB,141.850006,17158100,Facebook
06/04/2017,FB,141.169998,15103400,Facebook
07/04/2017,FB,140.779999,11818300,Facebook
10/04/2017,FB,141.039993,9039400,Facebook
11/04/2017,FB,139.919998,16638100,Facebook
12/04/2017,FB,139.580002,11612500,Facebook
13/04/2017,FB,139.389999,10965600,Facebook
17/04/2017,FB,141.419998,11519700,Facebook
18/04/2017,FB,140.960007,14807500,Facebook
19/04/2017,FB,142.270004,15563900,Facebook
20/04/2017,FB,143.800003,15968200,Facebook
21/04/2017,FB,143.679993,12382000,Facebook
24/04/2017,FB,145.470001,14407200,Facebook
25/04/2017,FB,146.490005,17767500,Facebook
26/04/2017,FB,146.559998,12395000,Facebook
27/04/2017,FB,147.699997,11275100,Facebook
28/04/2017,FB,150.25,30652200,Facebook
01/05/2017,FB,152.460007,25218300,Facebook
02/05/2017,FB,152.779999,21870400,Facebook
03/05/2017,FB,151.800003,29782500,Facebook
04/05/2017,FB,150.850006,36225500,Facebook
05/05/2017,FB,150.240005,17148500,Facebook
08/05/2017,FB,151.059998,15827500,Facebook
09/05/2017,FB,150.479996,17453900,Facebook
10/05/2017,FB,150.289993,12080700,Facebook
11/05/2017,FB,150.039993,11841900,Facebook
12/05/2017,FB,150.330002,9598200,Facebook
15/05/2017,FB,150.190002,15064700,Facebook
16/05/2017,FB,149.779999,14550800,Facebook
17/05/2017,FB,144.850006,28300100,Facebook
18/05/2017,FB,147.660004,23031600,Facebook
19/05/2017,FB,148.059998,16187900,Facebook
22/05/2017,FB,148.240005,12586700,Facebook
23/05/2017,FB,148.070007,12817800,Facebook
24/05/2017,FB,150.039993,17862400,Facebook
25/05/2017,FB,151.960007,19891400,Facebook
26/05/2017,FB,152.130005,14970800,Facebook
30/05/2017,FB,152.380005,13226000,Facebook
31/05/2017,FB,151.460007,18023900,Facebook
01/06/2017,FB,151.529999,14530600,Facebook
02/06/2017,FB,153.610001,16854400,Facebook
05/06/2017,FB,153.630005,12520400,Facebook
06/06/2017,FB,152.809998,13457100,Facebook
07/06/2017,FB,153.119995,12066700,Facebook
08/06/2017,FB,154.710007,17799400,Facebook
09/06/2017,FB,149.600006,35577700,Facebook
12/06/2017,FB,148.440002,33170200,Facebook
13/06/2017,FB,150.679993,20483400,Facebook
14/06/2017,FB,150.25,20808800,Facebook
15/06/2017,FB,149.800003,18994200,Facebook
16/06/2017,FB,150.639999,22882400,Facebook
19/06/2017,FB,152.869995,19026500,Facebook
20/06/2017,FB,152.25,14743900,Facebook
21/06/2017,FB,153.910004,15039800,Facebook
22/06/2017,FB,153.399994,13005500,Facebook
23/06/2017,FB,155.070007,18027000,Facebook
26/06/2017,FB,153.589996,18049700,Facebook
27/06/2017,FB,150.580002,19360800,Facebook
28/06/2017,FB,153.240005,16719100,Facebook
29/06/2017,FB,151.039993,23973500,Facebook
30/06/2017,FB,150.979996,14865500,Facebook
03/07/2017,FB,148.429993,13862700,Facebook
05/07/2017,FB,150.339996,14334300,Facebook
06/07/2017,FB,148.820007,14951800,Facebook
07/07/2017,FB,151.440002,13615900,Facebook
10/07/2017,FB,153.5,13378700,Facebook
11/07/2017,FB,155.270004,13667700,Facebook
12/07/2017,FB,158.899994,22739400,Facebook
13/07/2017,FB,159.259995,13929200,Facebook
14/07/2017,FB,159.970001,16371200,Facebook
17/07/2017,FB,159.729996,12858800,Facebook
18/07/2017,FB,162.860001,23722900,Facebook
19/07/2017,FB,164.139999,26273600,Facebook
20/07/2017,FB,164.529999,18523100,Facebook
21/07/2017,FB,164.429993,14744000,Facebook
24/07/2017,FB,166,17367000,Facebook
25/07/2017,FB,165.279999,15383200,Facebook
26/07/2017,FB,165.610001,35236900,Facebook
27/07/2017,FB,170.440002,68910700,Facebook
28/07/2017,FB,172.449997,24557600,Facebook
31/07/2017,FB,169.25,25478900,Facebook
03/01/2000,AMZN,89.375,16117600,Amazon
04/01/2000,AMZN,81.9375,17487400,Amazon
05/01/2000,AMZN,69.75,38457400,Amazon
06/01/2000,AMZN,65.5625,18752000,Amazon
07/01/2000,AMZN,69.5625,10505400,Amazon
10/01/2000,AMZN,69.1875,14757900,Amazon
11/01/2000,AMZN,66.75,10532700,Amazon
12/01/2000,AMZN,63.5625,10804500,Amazon
13/01/2000,AMZN,65.9375,10448100,Amazon
14/01/2000,AMZN,64.25,6853600,Amazon
18/01/2000,AMZN,64.125,5384900,Amazon
19/01/2000,AMZN,66.8125,8245500,Amazon
20/01/2000,AMZN,64.75,5978000,Amazon
21/01/2000,AMZN,62.0625,11461900,Amazon
24/01/2000,AMZN,70.125,29170200,Amazon
25/01/2000,AMZN,69.25,9434100,Amazon
26/01/2000,AMZN,64.8125,6558000,Amazon
27/01/2000,AMZN,66.9375,6784000,Amazon
28/01/2000,AMZN,61.6875,13777900,Amazon
31/01/2000,AMZN,64.5625,10697900,Amazon
01/02/2000,AMZN,67.4375,13404600,Amazon
02/02/2000,AMZN,69.4375,14025900,Amazon
03/02/2000,AMZN,84.1875,43750000,Amazon
04/02/2000,AMZN,78.5625,11023000,Amazon
07/02/2000,AMZN,75,10129000,Amazon
08/02/2000,AMZN,83.125,19472800,Amazon
09/02/2000,AMZN,80.25,9580400,Amazon
10/02/2000,AMZN,76.1875,9979600,Amazon
11/02/2000,AMZN,76.1875,8309000,Amazon
14/02/2000,AMZN,74.4375,5169700,Amazon
15/02/2000,AMZN,73.8125,6424500,Amazon
16/02/2000,AMZN,70.6875,4260200,Amazon
17/02/2000,AMZN,69,6129600,Amazon
18/02/2000,AMZN,64.75,8726400,Amazon
22/02/2000,AMZN,63.5625,5685800,Amazon
23/02/2000,AMZN,70.4375,8441200,Amazon
24/02/2000,AMZN,68.4375,5869300,Amazon
25/02/2000,AMZN,69.125,4870500,Amazon
28/02/2000,AMZN,65.75,5057700,Amazon
29/02/2000,AMZN,68.875,7148500,Amazon
01/03/2000,AMZN,65.875,5576700,Amazon
02/03/2000,AMZN,62.5625,7980100,Amazon
03/03/2000,AMZN,62.5,6059500,Amazon
06/03/2000,AMZN,63.9375,7665800,Amazon
07/03/2000,AMZN,63.5,4178800,Amazon
08/03/2000,AMZN,63.625,5940700,Amazon
09/03/2000,AMZN,68.8125,8312500,Amazon
10/03/2000,AMZN,66.875,3713500,Amazon
13/03/2000,AMZN,65.3125,5634300,Amazon
14/03/2000,AMZN,65.625,4805300,Amazon
15/03/2000,AMZN,63.75,6082700,Amazon
16/03/2000,AMZN,66.25,9703100,Amazon
17/03/2000,AMZN,64.8125,5298500,Amazon
20/03/2000,AMZN,64.1875,5813500,Amazon
21/03/2000,AMZN,72.375,17082900,Amazon
22/03/2000,AMZN,70.6875,11566400,Amazon
23/03/2000,AMZN,67.6875,5442100,Amazon
24/03/2000,AMZN,72.6875,9746000,Amazon
27/03/2000,AMZN,73.125,4748600,Amazon
28/03/2000,AMZN,70.125,5197600,Amazon
29/03/2000,AMZN,66.25,5886500,Amazon
30/03/2000,AMZN,66.5,5034000,Amazon
31/03/2000,AMZN,67,5115500,Amazon
03/04/2000,AMZN,63.5625,4865400,Amazon
04/04/2000,AMZN,63.9375,14318000,Amazon
05/04/2000,AMZN,62.1875,4900000,Amazon
06/04/2000,AMZN,64.25,6032700,Amazon
07/04/2000,AMZN,67.5625,6052300,Amazon
10/04/2000,AMZN,63.375,4523600,Amazon
11/04/2000,AMZN,63.375,4706600,Amazon
12/04/2000,AMZN,56.375,8695500,Amazon
13/04/2000,AMZN,48,10679000,Amazon
14/04/2000,AMZN,46.875,20074500,Amazon
17/04/2000,AMZN,47.0625,12180900,Amazon
18/04/2000,AMZN,54.9375,10735000,Amazon
19/04/2000,AMZN,53.4375,5373800,Amazon
20/04/2000,AMZN,52.375,4925300,Amazon
24/04/2000,AMZN,49.8125,6693300,Amazon
25/04/2000,AMZN,52.4375,7150400,Amazon
26/04/2000,AMZN,53.5,12006400,Amazon
27/04/2000,AMZN,52.875,11266000,Amazon
28/04/2000,AMZN,55.1875,6833800,Amazon
01/05/2000,AMZN,59.9375,8578500,Amazon
02/05/2000,AMZN,56.125,7427900,Amazon
03/05/2000,AMZN,54.125,5424800,Amazon
04/05/2000,AMZN,55.0625,4725200,Amazon
05/05/2000,AMZN,58.5,4062100,Amazon
08/05/2000,AMZN,56.015598,3950000,Amazon
09/05/2000,AMZN,56.25,4551800,Amazon
10/05/2000,AMZN,53.3125,8711500,Amazon
11/05/2000,AMZN,54.875,5580800,Amazon
12/05/2000,AMZN,53.75,3969600,Amazon
15/05/2000,AMZN,56.0625,4125400,Amazon
16/05/2000,AMZN,59.0625,6432200,Amazon
17/05/2000,AMZN,61,6998600,Amazon
18/05/2000,AMZN,55.375,4727000,Amazon
19/05/2000,AMZN,52.625,4610900,Amazon
22/05/2000,AMZN,51.875,8272800,Amazon
23/05/2000,AMZN,46.6875,5837200,Amazon
24/05/2000,AMZN,48.5625,11666600,Amazon
25/05/2000,AMZN,45.5,4919500,Amazon
26/05/2000,AMZN,46.5,3621000,Amazon
30/05/2000,AMZN,51.75,5613200,Amazon
31/05/2000,AMZN,48.3125,6882000,Amazon
01/06/2000,AMZN,50.1875,7622200,Amazon
02/06/2000,AMZN,57.875,8322500,Amazon
05/06/2000,AMZN,54.5,6813200,Amazon
06/06/2000,AMZN,50.5625,4853100,Amazon
07/06/2000,AMZN,51.8125,3841200,Amazon
08/06/2000,AMZN,51.875,3040300,Amazon
09/06/2000,AMZN,52.1875,1922300,Amazon
12/06/2000,AMZN,48.4375,3986000,Amazon
13/06/2000,AMZN,49,4788500,Amazon
14/06/2000,AMZN,46.4375,5020500,Amazon
15/06/2000,AMZN,46.3125,3554700,Amazon
16/06/2000,AMZN,46,3070900,Amazon
19/06/2000,AMZN,45.3125,5151500,Amazon
20/06/2000,AMZN,46.125,6199100,Amazon
21/06/2000,AMZN,46.0625,3573300,Amazon
22/06/2000,AMZN,42,10516100,Amazon
23/06/2000,AMZN,33.875,51838200,Amazon
26/06/2000,AMZN,33.9375,21076400,Amazon
27/06/2000,AMZN,36.5,17638200,Amazon
28/06/2000,AMZN,37.875,14874300,Amazon
29/06/2000,AMZN,37.125,8986500,Amazon
30/06/2000,AMZN,36.3125,6451900,Amazon
03/07/2000,AMZN,37,1762400,Amazon
05/07/2000,AMZN,36.5,4213600,Amazon
06/07/2000,AMZN,36.0625,6767100,Amazon
07/07/2000,AMZN,36.125,3870600,Amazon
10/07/2000,AMZN,35.0625,4240600,Amazon
11/07/2000,AMZN,33.125,9896500,Amazon
12/07/2000,AMZN,35.0625,11265900,Amazon
13/07/2000,AMZN,35,8597500,Amazon
14/07/2000,AMZN,42.625,22436100,Amazon
17/07/2000,AMZN,41.125,6530000,Amazon
18/07/2000,AMZN,41.75,7958400,Amazon
19/07/2000,AMZN,40.875,4743700,Amazon
20/07/2000,AMZN,40.3125,6945700,Amazon
21/07/2000,AMZN,41.125,4712900,Amazon
24/07/2000,AMZN,38.75,5778200,Amazon
25/07/2000,AMZN,37.625,27752500,Amazon
26/07/2000,AMZN,36.0625,15547800,Amazon
27/07/2000,AMZN,31.375,23579300,Amazon
28/07/2000,AMZN,30,12447000,Amazon
31/07/2000,AMZN,30.125,9478800,Amazon
01/08/2000,AMZN,30.25,8156400,Amazon
02/08/2000,AMZN,30.8125,4952900,Amazon
03/08/2000,AMZN,31.5,5144100,Amazon
04/08/2000,AMZN,32.5,4871100,Amazon
07/08/2000,AMZN,33.8125,4403100,Amazon
08/08/2000,AMZN,32.9375,5050600,Amazon
09/08/2000,AMZN,30.875,8874400,Amazon
10/08/2000,AMZN,30.4375,6073000,Amazon
11/08/2000,AMZN,33.6875,9116200,Amazon
14/08/2000,AMZN,34.875,6217200,Amazon
15/08/2000,AMZN,37.5625,8497200,Amazon
16/08/2000,AMZN,38.625,9833200,Amazon
17/08/2000,AMZN,38.25,4974100,Amazon
18/08/2000,AMZN,39,7371100,Amazon
21/08/2000,AMZN,37.5,4037500,Amazon
22/08/2000,AMZN,36.5,3508200,Amazon
23/08/2000,AMZN,38.8125,4721300,Amazon
24/08/2000,AMZN,39.375,4719000,Amazon
25/08/2000,AMZN,39.9375,2708600,Amazon
28/08/2000,AMZN,39.125,9178500,Amazon
29/08/2000,AMZN,39.625,4521100,Amazon
30/08/2000,AMZN,42.9375,12919600,Amazon
31/08/2000,AMZN,41.5,4616300,Amazon
01/09/2000,AMZN,41.5,3347100,Amazon
05/09/2000,AMZN,45.6875,10168200,Amazon
06/09/2000,AMZN,45.875,14263200,Amazon
07/09/2000,AMZN,43.5,7406200,Amazon
08/09/2000,AMZN,42.9375,5088900,Amazon
11/09/2000,AMZN,42.375,5447100,Amazon
12/09/2000,AMZN,42.6875,3821500,Amazon
13/09/2000,AMZN,42.4375,4085000,Amazon
14/09/2000,AMZN,44.875,6963500,Amazon
15/09/2000,AMZN,43.625,6180200,Amazon
18/09/2000,AMZN,42.8125,4445200,Amazon
19/09/2000,AMZN,40.75,7230800,Amazon
20/09/2000,AMZN,37.5,9744800,Amazon
21/09/2000,AMZN,40.0625,7425600,Amazon
22/09/2000,AMZN,41.4375,5996200,Amazon
25/09/2000,AMZN,40.375,5459900,Amazon
26/09/2000,AMZN,39.75,4260400,Amazon
27/09/2000,AMZN,37.875,10030900,Amazon
28/09/2000,AMZN,40,5857900,Amazon
29/09/2000,AMZN,38.4375,6517100,Amazon
02/10/2000,AMZN,35.875,5477700,Amazon
03/10/2000,AMZN,35.0625,5379900,Amazon
04/10/2000,AMZN,36,7841100,Amazon
05/10/2000,AMZN,33.5625,6966300,Amazon
06/10/2000,AMZN,31.5625,8871100,Amazon
09/10/2000,AMZN,30.0625,12727500,Amazon
10/10/2000,AMZN,30.4375,7265500,Amazon
11/10/2000,AMZN,27.8125,7889700,Amazon
12/10/2000,AMZN,25.125,8032600,Amazon
13/10/2000,AMZN,28.4375,7633400,Amazon
16/10/2000,AMZN,24.3125,7147700,Amazon
17/10/2000,AMZN,21.9375,15140500,Amazon
18/10/2000,AMZN,25.125,18788700,Amazon
19/10/2000,AMZN,27.75,10874900,Amazon
20/10/2000,AMZN,30.8125,11621900,Amazon
23/10/2000,AMZN,30,10199600,Amazon
24/10/2000,AMZN,29.5625,13676600,Amazon
25/10/2000,AMZN,31.875,28572900,Amazon
26/10/2000,AMZN,36.875,17825500,Amazon
27/10/2000,AMZN,35.625,12370700,Amazon
30/10/2000,AMZN,32.875,12510200,Amazon
31/10/2000,AMZN,36.625,9919500,Amazon
01/11/2000,AMZN,37.375,11099200,Amazon
02/11/2000,AMZN,39.75,6989700,Amazon
03/11/2000,AMZN,37.5625,5962400,Amazon
06/11/2000,AMZN,36.5625,6444600,Amazon
07/11/2000,AMZN,36.9375,5495300,Amazon
08/11/2000,AMZN,33.875,5835300,Amazon
09/11/2000,AMZN,31.25,7169600,Amazon
10/11/2000,AMZN,30.0625,5255600,Amazon
13/11/2000,AMZN,27.8125,8377500,Amazon
14/11/2000,AMZN,28.9375,7837900,Amazon
15/11/2000,AMZN,29.5,5263200,Amazon
16/11/2000,AMZN,27.8125,4134800,Amazon
17/11/2000,AMZN,27.4375,4996000,Amazon
20/11/2000,AMZN,25.8125,6438300,Amazon
21/11/2000,AMZN,24.25,6197500,Amazon
22/11/2000,AMZN,25.1875,11877100,Amazon
24/11/2000,AMZN,28.9375,7639300,Amazon
27/11/2000,AMZN,28,6411400,Amazon
28/11/2000,AMZN,25.0312,11327500,Amazon
29/11/2000,AMZN,26.9375,11463200,Amazon
30/11/2000,AMZN,24.6875,13123500,Amazon
01/12/2000,AMZN,24.625,7757400,Amazon
04/12/2000,AMZN,26.5625,8255500,Amazon
05/12/2000,AMZN,25.375,9969900,Amazon
06/12/2000,AMZN,23.625,8825800,Amazon
07/12/2000,AMZN,21.375,10647500,Amazon
08/12/2000,AMZN,23.4375,12969800,Amazon
11/12/2000,AMZN,25.3125,10904200,Amazon
12/12/2000,AMZN,25.875,7306800,Amazon
13/12/2000,AMZN,23.75,6281800,Amazon
14/12/2000,AMZN,22.6875,7020800,Amazon
15/12/2000,AMZN,22.875,8713700,Amazon
18/12/2000,AMZN,19.875,16035200,Amazon
19/12/2000,AMZN,18.25,13218500,Amazon
20/12/2000,AMZN,16.6875,22050700,Amazon
21/12/2000,AMZN,15.1875,8851400,Amazon
22/12/2000,AMZN,15.5625,9387000,Amazon
26/12/2000,AMZN,16.9375,9012800,Amazon
27/12/2000,AMZN,16.875,6598800,Amazon
28/12/2000,AMZN,17.375,8455600,Amazon
29/12/2000,AMZN,15.5625,9849700,Amazon
02/01/2001,AMZN,13.875,9203500,Amazon
03/01/2001,AMZN,17.5625,14680400,Amazon
04/01/2001,AMZN,15.5,10620500,Amazon
05/01/2001,AMZN,14.5625,8798800,Amazon
08/01/2001,AMZN,14.9375,10444700,Amazon
09/01/2001,AMZN,16.375,23455200,Amazon
10/01/2001,AMZN,16.5,11002500,Amazon
11/01/2001,AMZN,17,12756600,Amazon
12/01/2001,AMZN,17.6875,8434200,Amazon
16/01/2001,AMZN,18.0625,6017000,Amazon
17/01/2001,AMZN,18.375,9166000,Amazon
18/01/2001,AMZN,19.5,4115800,Amazon
19/01/2001,AMZN,19.9375,6177500,Amazon
22/01/2001,AMZN,18.5,4398600,Amazon
23/01/2001,AMZN,18.9531,4744300,Amazon
24/01/2001,AMZN,21.875,13848100,Amazon
25/01/2001,AMZN,19,7066400,Amazon
26/01/2001,AMZN,19.5,5094600,Amazon
29/01/2001,AMZN,20.125,7713000,Amazon
30/01/2001,AMZN,18.9375,12273300,Amazon
31/01/2001,AMZN,17.3125,20475800,Amazon
01/02/2001,AMZN,16.25,9468700,Amazon
02/02/2001,AMZN,14.375,12101100,Amazon
05/02/2001,AMZN,14.4375,9189800,Amazon
06/02/2001,AMZN,15.8125,19075900,Amazon
07/02/2001,AMZN,15,7567900,Amazon
08/02/2001,AMZN,14.375,5295200,Amazon
09/02/2001,AMZN,13.375,7454000,Amazon
12/02/2001,AMZN,14.5,5295300,Amazon
